"division_numeric_code","is_in_union","age_range","year","population_count","region_code"
196,"N","15-49",1992,84801.7704999999,
196,"Y","15-49",1992,119935.7295,
196,"N","15-49",1993,86743.3066,
196,"Y","15-49",1993,121525.1934,
196,"N","15-49",1994,89426.8926,
196,"Y","15-49",1994,123320.1074,
196,"N","15-49",1995,92575.3290000001,
196,"Y","15-49",1995,125046.171,
196,"N","15-49",1996,96071.1638999998,
196,"Y","15-49",1996,126747.3361,
196,"N","15-49",1997,99775.0793999999,
196,"Y","15-49",1997,128475.4206,
196,"N","15-49",1998,103553.7007,
196,"Y","15-49",1998,130264.2993,
196,"N","15-49",1999,107293.8033,
196,"Y","15-49",1999,132152.1967,
196,"N","15-49",2000,110893.7909,
196,"Y","15-49",2000,134170.2091,
196,"N","15-49",2001,114297.7655,
196,"Y","15-49",2001,136318.7345,
196,"N","15-49",2002,117706.0836,
196,"Y","15-49",2002,138536.9164,
196,"N","15-49",2003,121339.7117,
196,"Y","15-49",2003,140825.2883,
196,"N","15-49",2004,125191.3502,
196,"Y","15-49",2004,143236.1498,
196,"N","15-49",2005,129180.9882,
196,"Y","15-49",2005,145758.0118,
196,"N","15-49",2006,133181.4173,
196,"Y","15-49",2006,148369.0827,
196,"N","15-49",2007,137026.8799,
196,"Y","15-49",2007,151050.1201,
196,"N","15-49",2008,140555.7025,
196,"Y","15-49",2008,153807.7975,
196,"N","15-49",2009,143648.538,
196,"Y","15-49",2009,156655.962,
196,"N","15-49",2010,146231.2752,
196,"Y","15-49",2010,159601.2248,
196,"N","15-49",2011,148305.901,
196,"Y","15-49",2011,162431.599,
196,"N","15-49",2012,150045.9626,
196,"Y","15-49",2012,164969.0374,
196,"N","15-49",2013,151408.5727,
196,"Y","15-49",2013,167454.4273,
196,"N","15-49",2014,152432.1528,
196,"Y","15-49",2014,169849.3472,
196,"N","15-49",2015,153154.3776,
196,"Y","15-49",2015,172108.1224,
196,"N","15-49",2016,153631.8566,
196,"Y","15-49",2016,174188.1434,
196,"N","15-49",2017,153925.4941,
196,"Y","15-49",2017,176053.0059,
196,"N","15-49",2018,154089.2599,
196,"Y","15-49",2018,177689.7401,
196,"N","15-49",2019,154164.8492,
196,"Y","15-49",2019,179109.1508,
196,"N","15-49",2020,154186.3171,
196,"Y","15-49",2020,180311.6829,
196,"N","15-49",2021,154198.7398,
196,"Y","15-49",2021,181302.2602,
196,"N","15-49",2022,154245.4181,
196,"Y","15-49",2022,182102.0819,
196,"N","15-49",2023,154358.3234,
196,"Y","15-49",2023,182715.1766,
196,"N","15-49",2024,154539.5194,
196,"Y","15-49",2024,182822.9806,
196,"N","15-49",2025,154799.2772,
196,"Y","15-49",2025,182371.2228,
196,"N","15-49",2026,155136.7416,
196,"Y","15-49",2026,181590.7584,
196,"N","15-49",2027,155624.5845,
196,"Y","15-49",2027,180511.9155,
196,"N","15-49",2028,156042.25,
196,"Y","15-49",2028,179146.75,
196,"N","15-49",2029,156265.056,
196,"Y","15-49",2029,177478.944,
196,"N","15-49",2030,156523.3566,
196,"Y","15-49",2030,175576.6434,
196,"N","15-49",2031,156842.5781,
196,"Y","15-49",2031,173461.4219,
196,"N","15-49",2032,157087.8036,
196,"Y","15-49",2032,171178.1964,
196,"N","15-49",2033,157178.2118,
196,"Y","15-49",2033,168764.2882,
196,"N","15-49",2034,157168.0362,
196,"Y","15-49",2034,166237.4638,
196,"N","15-49",2035,157103.96,
196,"Y","15-49",2035,163668.54,
196,"N","15-49",2036,157048.3545,
196,"Y","15-49",2036,161134.1455,
196,"N","15-49",2037,156882.7669,
196,"Y","15-49",2037,158657.7331,
196,"N","15-49",2038,156573.9644,
196,"Y","15-49",2038,156229.0356,
196,"N","15-49",2039,156122.3922,
196,"Y","15-49",2039,153933.6078,
196,"N","15-49",2040,155389.9324,
196,"Y","15-49",2040,151895.5676,
196,"N","15-49",2041,154353.2246,
196,"Y","15-49",2041,150210.2754,
196,"N","15-49",2042,153083.0583,
196,"Y","15-49",2042,148890.9417,
196,"N","15-49",2043,151686.4694,
196,"Y","15-49",2043,147887.0306,
196,"N","15-49",2044,150172.6517,
196,"Y","15-49",2044,147233.3483,
196,"N","15-49",2045,148497.4683,
196,"Y","15-49",2045,146976.0317,
196,"N","15-49",2046,146651.4213,
196,"Y","15-49",2046,147123.5787,
196,"N","15-49",2047,144683.1826,
196,"Y","15-49",2047,147610.8174,
196,"N","15-49",2048,142661.7747,
196,"Y","15-49",2048,148336.7253,
196,"N","15-49",2049,140581.4185,
196,"Y","15-49",2049,149268.5815,
196,"N","15-49",2050,138443.1137,
196,"Y","15-49",2050,150393.3863,
203,"N","15-49",1970,713392.020700001,
203,"Y","15-49",1970,1739719.4793,
203,"N","15-49",1971,708462.884899999,
203,"Y","15-49",1971,1747766.6151,
203,"N","15-49",1972,699897.194199999,
203,"Y","15-49",1972,1755009.8058,
203,"N","15-49",1973,688621.640400001,
203,"Y","15-49",1973,1760495.8596,
203,"N","15-49",1974,674090.620699998,
203,"Y","15-49",1974,1765255.8793,
203,"N","15-49",1975,657825.571299999,
203,"Y","15-49",1975,1770607.9287,
203,"N","15-49",1976,642728.542299999,
203,"Y","15-49",1976,1777130.9577,
203,"N","15-49",1977,630651.282899999,
203,"Y","15-49",1977,1783688.7171,
203,"N","15-49",1978,624977.590799998,
203,"Y","15-49",1978,1788835.4092,
203,"N","15-49",1979,626917.620499999,
203,"Y","15-49",1979,1791151.8795,
203,"N","15-49",1980,631221.162,
203,"Y","15-49",1980,1791102.338,
203,"N","15-49",1981,653324.177999998,
203,"Y","15-49",1981,1770756.322,
203,"N","15-49",1982,673269.597399998,
203,"Y","15-49",1982,1752753.4026,
203,"N","15-49",1983,691875.832999999,
203,"Y","15-49",1983,1738866.167,
203,"N","15-49",1984,710581.513699998,
203,"Y","15-49",1984,1728335.9863,
203,"N","15-49",1985,732695.691600002,
203,"Y","15-49",1985,1718484.3084,
203,"N","15-49",1986,759602.271299999,
203,"Y","15-49",1986,1708445.7287,
203,"N","15-49",1987,791069.058599998,
203,"Y","15-49",1987,1698392.4414,
203,"N","15-49",1988,827945.983600001,
203,"Y","15-49",1988,1688486.5164,
203,"N","15-49",1989,869771.848999999,
203,"Y","15-49",1989,1677963.151,
203,"N","15-49",1990,913147.322499998,
203,"Y","15-49",1990,1665394.1775,
203,"N","15-49",1991,954242.407899998,
203,"Y","15-49",1991,1651286.5921,
203,"N","15-49",1992,991502.526900002,
203,"Y","15-49",1992,1636985.9731,
203,"N","15-49",1993,1023682.8096,
203,"Y","15-49",1993,1621311.1904,
203,"N","15-49",1994,1050238.9357,
203,"Y","15-49",1994,1605044.5643,
203,"N","15-49",1995,1070373.5441,
203,"Y","15-49",1995,1589653.4559,
203,"N","15-49",1996,1084295.2529,
203,"Y","15-49",1996,1568700.7471,
203,"N","15-49",1997,1094845.5011,
203,"Y","15-49",1997,1540974.9989,
203,"N","15-49",1998,1103148.6225,
203,"Y","15-49",1998,1514679.8775,
203,"N","15-49",1999,1110008.958,
203,"Y","15-49",1999,1491946.042,
203,"N","15-49",2000,1117324.4946,
203,"Y","15-49",2000,1468771.5054,
203,"N","15-49",2001,1126716.7585,
203,"Y","15-49",2001,1444246.7415,
203,"N","15-49",2002,1137621.9436,
203,"Y","15-49",2002,1420825.0564,
203,"N","15-49",2003,1149028.8402,
203,"Y","15-49",2003,1399866.1598,
203,"N","15-49",2004,1159828.3214,
203,"Y","15-49",2004,1381013.1786,
203,"N","15-49",2005,1171024.0295,
203,"Y","15-49",2005,1362689.4705,
203,"N","15-49",2006,1183556.4581,
203,"Y","15-49",2006,1344184.5419,
203,"N","15-49",2007,1195062.5183,
203,"Y","15-49",2007,1326703.9817,
203,"N","15-49",2008,1205895.0561,
203,"Y","15-49",2008,1312463.4439,
203,"N","15-49",2009,1214613.0053,
203,"Y","15-49",2009,1302263.4947,
203,"N","15-49",2010,1218749.0206,
203,"Y","15-49",2010,1293158.4794,
203,"N","15-49",2011,1219854.3107,
203,"Y","15-49",2011,1281104.6893,
203,"N","15-49",2012,1198640.1387,
203,"Y","15-49",2012,1284685.3613,
203,"N","15-49",2013,1175594.458,
203,"Y","15-49",2013,1283294.542,
203,"N","15-49",2014,1152584.1721,
203,"Y","15-49",2014,1277723.8279,
203,"N","15-49",2015,1131669.6686,
203,"Y","15-49",2015,1271209.3314,
203,"N","15-49",2016,1113549.1463,
203,"Y","15-49",2016,1265740.8537,
203,"N","15-49",2017,1098213.4311,
203,"Y","15-49",2017,1260484.0689,
203,"N","15-49",2018,1084385.7522,
203,"Y","15-49",2018,1255245.2478,
203,"N","15-49",2019,1072148.6668,
203,"Y","15-49",2019,1247896.8332,
203,"N","15-49",2020,1062629.9936,
203,"Y","15-49",2020,1236716.5064,
203,"N","15-49",2021,1055146.0792,
203,"Y","15-49",2021,1222634.4208,
203,"N","15-49",2022,1089860.8658,
203,"Y","15-49",2022,1232834.1342,
203,"N","15-49",2023,1122335.5259,
203,"Y","15-49",2023,1239386.4741,
203,"N","15-49",2024,1105890.8315,
203,"Y","15-49",2024,1206428.1685,
203,"N","15-49",2025,1081868.2932,
203,"Y","15-49",2025,1160922.2068,
203,"N","15-49",2026,1066221.3145,
203,"Y","15-49",2026,1122840.1855,
203,"N","15-49",2027,1061212.6713,
203,"Y","15-49",2027,1095912.8287,
203,"N","15-49",2028,1055479.502,
203,"Y","15-49",2028,1071211.498,
203,"N","15-49",2029,1050115.8326,
203,"Y","15-49",2029,1048511.6674,
203,"N","15-49",2030,1046735.3522,
203,"Y","15-49",2030,1030243.6478,
203,"N","15-49",2031,1045232.7044,
203,"Y","15-49",2031,1016769.2956,
203,"N","15-49",2032,1043946.7054,
203,"Y","15-49",2032,1005965.7946,
203,"N","15-49",2033,1041705.1,
203,"Y","15-49",2033,997311.9,
203,"N","15-49",2034,1038314.9842,
203,"Y","15-49",2034,990071.5158,
203,"N","15-49",2035,1033303.3636,
203,"Y","15-49",2035,983651.1364,
203,"N","15-49",2036,1028868.7359,
203,"Y","15-49",2036,977970.2641,
203,"N","15-49",2037,1021601.9085,
203,"Y","15-49",2037,973621.0915,
203,"N","15-49",2038,1007336.8154,
203,"Y","15-49",2038,969965.6846,
203,"N","15-49",2039,989972.806900001,
203,"Y","15-49",2039,967029.1931,
203,"N","15-49",2040,972034.939299998,
203,"Y","15-49",2040,964906.5607,
203,"N","15-49",2041,953627.601099998,
203,"Y","15-49",2041,962894.8989,
203,"N","15-49",2042,935567.270399999,
203,"Y","15-49",2042,962293.2296,
203,"N","15-49",2043,918267.5587,
203,"Y","15-49",2043,962543.4413,
203,"N","15-49",2044,902127.096499998,
203,"Y","15-49",2044,964813.9035,
203,"N","15-49",2045,887727.7112,
203,"Y","15-49",2045,971162.7888,
203,"N","15-49",2046,874282.545700001,
203,"Y","15-49",2046,980712.4543,
203,"N","15-49",2047,862224.473400001,
203,"Y","15-49",2047,990734.5266,
203,"N","15-49",2048,852580.1012,
203,"Y","15-49",2048,999229.8988,
203,"N","15-49",2049,844567.6787,
203,"Y","15-49",2049,1007149.3213,
203,"N","15-49",2050,837203.200900001,
203,"Y","15-49",2050,1014568.2991,
204,"N","15-49",1970,126331.4155,
204,"Y","15-49",1970,567114.0845,
204,"N","15-49",1971,129032.0878,
204,"Y","15-49",1971,577467.4122,
204,"N","15-49",1972,132081.279299999,
204,"Y","15-49",1972,588430.2207,
204,"N","15-49",1973,135463.4632,
204,"Y","15-49",1973,600130.5368,
204,"N","15-49",1974,139150.8566,
204,"Y","15-49",1974,612656.6434,
204,"N","15-49",1975,143154.998,
204,"Y","15-49",1975,626111.002,
204,"N","15-49",1976,147553.703,
204,"Y","15-49",1976,640724.297,
204,"N","15-49",1977,152318.6807,
204,"Y","15-49",1977,656543.3193,
204,"N","15-49",1978,157304.918099999,
204,"Y","15-49",1978,673427.0819,
204,"N","15-49",1979,162474.9366,
204,"Y","15-49",1979,691329.0634,
204,"N","15-49",1980,171639.6979,
204,"Y","15-49",1980,706400.8021,
204,"N","15-49",1981,181074.7331,
204,"Y","15-49",1981,722263.2669,
204,"N","15-49",1982,190726.4988,
204,"Y","15-49",1982,738858.0012,
204,"N","15-49",1983,200717.816200001,
204,"Y","15-49",1983,756081.6838,
204,"N","15-49",1984,211135.906,
204,"Y","15-49",1984,773984.094,
204,"N","15-49",1985,222035.8522,
204,"Y","15-49",1985,792622.6478,
204,"N","15-49",1986,233446.0382,
204,"Y","15-49",1986,812008.4618,
204,"N","15-49",1987,245367.463399999,
204,"Y","15-49",1987,832176.5366,
204,"N","15-49",1988,257804.4963,
204,"Y","15-49",1988,853020.0037,
204,"N","15-49",1989,270789.030299999,
204,"Y","15-49",1989,874660.4697,
204,"N","15-49",1990,284356.0402,
204,"Y","15-49",1990,897117.9598,
204,"N","15-49",1991,298525.0308,
204,"Y","15-49",1991,920208.4692,
204,"N","15-49",1992,313304.009000001,
204,"Y","15-49",1992,943963.991,
204,"N","15-49",1993,335179.493500001,
204,"Y","15-49",1993,993825.0065,
204,"N","15-49",1994,354136.3942,
204,"Y","15-49",1994,1030817.1058,
204,"N","15-49",1995,365665.691400001,
204,"Y","15-49",1995,1036143.3086,
204,"N","15-49",1996,381985.0875,
204,"Y","15-49",1996,1053122.9125,
204,"N","15-49",1997,401841.534299999,
204,"Y","15-49",1997,1078494.4657,
204,"N","15-49",1998,423694.4133,
204,"Y","15-49",1998,1108022.0867,
204,"N","15-49",1999,446596.154600001,
204,"Y","15-49",1999,1139373.8454,
204,"N","15-49",2000,470152.4437,
204,"Y","15-49",2000,1172286.5563,
204,"N","15-49",2001,494191.423499999,
204,"Y","15-49",2001,1206316.0765,
204,"N","15-49",2002,516348.4926,
204,"Y","15-49",2002,1243813.0074,
204,"N","15-49",2003,539298.429399999,
204,"Y","15-49",2003,1282158.5706,
204,"N","15-49",2004,562667.677299999,
204,"Y","15-49",2004,1321363.8227,
204,"N","15-49",2005,587980.6992,
204,"Y","15-49",2005,1366745.3008,
204,"N","15-49",2006,612638.682999999,
204,"Y","15-49",2006,1410030.817,
204,"N","15-49",2007,635714.748,
204,"Y","15-49",2007,1448146.752,
204,"N","15-49",2008,660543.129299998,
204,"Y","15-49",2008,1489620.3707,
204,"N","15-49",2009,688338.130200001,
204,"Y","15-49",2009,1532565.8698,
204,"N","15-49",2010,717621.877099999,
204,"Y","15-49",2010,1576161.6229,
204,"N","15-49",2011,746100.4412,
204,"Y","15-49",2011,1619751.5588,
204,"N","15-49",2012,774833.200600001,
204,"Y","15-49",2012,1663107.2994,
204,"N","15-49",2013,804042.3409,
204,"Y","15-49",2013,1706208.6591,
204,"N","15-49",2014,833173.050799998,
204,"Y","15-49",2014,1751305.9492,
204,"N","15-49",2015,862959.834500001,
204,"Y","15-49",2015,1797941.1655,
204,"N","15-49",2016,894441.4167,
204,"Y","15-49",2016,1844473.5833,
204,"N","15-49",2017,927337.548300001,
204,"Y","15-49",2017,1891794.4517,
204,"N","15-49",2018,961868.256100002,
204,"Y","15-49",2018,1940067.7439,
204,"N","15-49",2019,997717.281999998,
204,"Y","15-49",2019,1989714.218,
204,"N","15-49",2020,1035199.5812,
204,"Y","15-49",2020,2040421.4188,
204,"N","15-49",2021,1075480.211,
204,"Y","15-49",2021,2091176.789,
204,"N","15-49",2022,1117798.641,
204,"Y","15-49",2022,2142289.359,
204,"N","15-49",2023,1160738.5287,
204,"Y","15-49",2023,2194546.9713,
204,"N","15-49",2024,1203778.5838,
204,"Y","15-49",2024,2247310.4162,
204,"N","15-49",2025,1247819.6658,
204,"Y","15-49",2025,2300204.8342,
204,"N","15-49",2026,1293937.4217,
204,"Y","15-49",2026,2354336.0783,
204,"N","15-49",2027,1342482.5108,
204,"Y","15-49",2027,2409556.4892,
204,"N","15-49",2028,1393910.2043,
204,"Y","15-49",2028,2465211.7957,
204,"N","15-49",2029,1447847.4576,
204,"Y","15-49",2029,2521043.0424,
204,"N","15-49",2030,1503355.9014,
204,"Y","15-49",2030,2576338.0986,
204,"N","15-49",2031,1559660.0236,
204,"Y","15-49",2031,2631894.4764,
204,"N","15-49",2032,1616037.3035,
204,"Y","15-49",2032,2688608.1965,
204,"N","15-49",2033,1671593.1729,
204,"Y","15-49",2033,2745896.8271,
204,"N","15-49",2034,1725770.6073,
204,"Y","15-49",2034,2803412.8927,
204,"N","15-49",2035,1778778.7937,
204,"Y","15-49",2035,2861147.2063,
204,"N","15-49",2036,1831234.1494,
204,"Y","15-49",2036,2919007.8506,
204,"N","15-49",2037,1883932.6341,
204,"Y","15-49",2037,2976516.3659,
204,"N","15-49",2038,1938044.908,
204,"Y","15-49",2038,3033796.092,
204,"N","15-49",2039,1993991.5256,
204,"Y","15-49",2039,3090314.9744,
204,"N","15-49",2040,2051319.2455,
204,"Y","15-49",2040,3145323.2545,
204,"N","15-49",2041,2109667.0728,
204,"Y","15-49",2041,3199381.9272,
204,"N","15-49",2042,2169176.6586,
204,"Y","15-49",2042,3252679.8414,
204,"N","15-49",2043,2229762.4029,
204,"Y","15-49",2043,3304351.0971,
204,"N","15-49",2044,2291310.6524,
204,"Y","15-49",2044,3352061.3476,
204,"N","15-49",2045,2354912.043,
204,"Y","15-49",2045,3397861.457,
204,"N","15-49",2046,2420695.0674,
204,"Y","15-49",2046,3443246.4326,
204,"N","15-49",2047,2487671.8383,
204,"Y","15-49",2047,3486306.6617,
204,"N","15-49",2048,2556875.3481,
204,"Y","15-49",2048,3527114.6519,
204,"N","15-49",2049,2629125.0701,
204,"Y","15-49",2049,3565815.4299,
204,"N","15-49",2050,2704313.7272,
204,"Y","15-49",2050,3602670.7728,
208,"N","15-49",1970,356505.222399999,
208,"Y","15-49",1970,796037.2776,
208,"N","15-49",1971,358925.2537,
208,"Y","15-49",1971,797010.7463,
208,"N","15-49",1972,361511.8164,
208,"Y","15-49",1972,799000.1836,
208,"N","15-49",1973,364881.941500001,
208,"Y","15-49",1973,802077.0585,
208,"N","15-49",1974,368513.580699999,
208,"Y","15-49",1974,804162.9193,
208,"N","15-49",1975,371737.2701,
208,"Y","15-49",1975,804685.7299,
208,"N","15-49",1976,375706.7941,
208,"Y","15-49",1976,805187.2059,
208,"N","15-49",1977,381461.7252,
208,"Y","15-49",1977,807839.7748,
208,"N","15-49",1978,388920.2424,
