"division_numeric_code","start_date","end_date","is_in_union","age_range","data_series_type","group_type_relative_to_baseline","contraceptive_use_modern","contraceptive_use_traditional","contraceptive_use_any","unmet_need_modern","unmet_need_any","is_pertaining_to_methods_used_since_last_pregnancy","pertaining_to_methods_used_since_last_pregnancy_reason","has_geographical_region_bias","geographical_region_bias_reason","has_non_pregnant_and_other_positive_biases","non_pregnant_and_other_positive_biases_reason","age_group_bias","modern_method_bias","has_traditional_method_bias","traditional_method_bias_reason","has_absence_of_probing_questions_bias","se_modern","se_traditional","se_unmet_need","se_log_r_modern_no_use","se_log_r_traditional_no_use","se_log_r_unmet_no_need","source_id","record_id","region_code","possible_outlier","possible_outlier_userinput"
104,1991,1991,"Y","15-49","National survey","MW",0.136,0.033,0.168,,0.206,"N",,"N","","N","","None","None","N","","N",,,,,,,"195","Y_914",,1,
104,1997.161644,1997.410959,"Y","15-49","National survey","MW",0.283,0.045,0.327,,0.191,"N",,"N","","N","","None","None","N","","N",,,,,,,"638","Y_1702",,1,
104,2001,2001,"Y","15-49","National survey","MW",0.289,0.036,0.325,,0.191,"N",,"N","","N","","None","None","N","","N",,,,,,,"816","Y_1959",,1,
104,2007.49589,2007.021918,"Y","15-49","National survey","MW",0.384,0.026,0.41,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"5142","Y_1435",,1,
104,2009.747945,2010.243836,"Y","15-49","MICS","EM",0.458,0.003,0.46,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"5016","Y_1363",,1,
104,2015.915068,2016.579235,"Y","15-49","DHS","MW",0.5127508589,0.00968064937,0.5224315083,,0.1624046692,"N",,"N","","N","","None","None","N","","N",0.008274752,0.001541918,0.0051835,0.033153868,0.160926379,0.038942279,"6084","Y_1690",,0,
108,1987.161644,1987.578082,"Y","15-49","DHS","MW",0.01232876243,0.07479625379,0.08712501622,,0.251,"N",,"N","","N","","None","None","N","","N",,,,,,,"1716","Y_707",,1,
108,2000.29234972678,2000.38524590164,"Y","15-49","MICS","MW",0.1003921569,0.05647058824,0.1568627451,,,"N",,"N","","N","","None","None","N","","Y",0.00840258774080323,0.00471635492113707,,0.0937377003713598,0.089547146837154,,"1905","Y_143",,1,
108,2002,2002,"Y","15-49","National survey","MW",0.08484,0.11514,0.2,,0.29,"N",,"N","","N","","None","None","N","","N",,,,,,,"2919","Y_1131",,1,
108,2005.715068,2005.99726,"Y","15-49","MICS","MW",0.07821634964,0.01285418314,0.09107053278,,,"N",,"N","","N","","None","None","N","","Y",0.004798852,0.001897048,0,0.066677611,0.149791972,,"148","Y_646",,1,
108,2009,2009,"Y","15-49","National survey","MW",0.196,0.031,0.227,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"6035","Y_1684",,1,
108,2010.580822,2011.082192,"Y","15-49","DHS","MW",0.1773441974,0.04131393146,0.2186581289,,0.3240371397,"N",,"N","","N","","None","None","N","","N",0.007194402,0.003155471,0.007582757,0.049687088,0.080369289,0.037287937,"4950","Y_1311",,0,
108,2012.833333,2012.997268,"Y","15-49","National survey","MW",0.3,0.017,0.317,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"6033","Y_1683",,1,
108,2016.748634,2017.158904,"Y","15-49","DHS","MW",0.229,0.056,0.285,,0.297,"N",,"N","","N","","None","None","N","","N",0.006123434,0.003065662,0.005902903,0.035598296,0.054547747,0.030227143,"6056","Y_1688",,0,
112,1995,1995,"Y","15-49","National survey","MW",0.421,0.083,0.504,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"2850","Y_1078",,1,
112,2005.832877,2005.99726,"Y","15-49","MICS","MW",0.5703718174,0.155725121,0.7260969384,,,"N",,"N","","N","","None","None","N","","Y",0.012042544,0.01120288,0,0.052566234,0.093792284,,"666","Y_1718",,1,
112,2012.23770491803,2012.5,"Y","15-49","MICS","MW",0.5193332514,0.1112457545,0.6305790059,,0.07,"N",,"N","","N","","None","None","N","","Y",0.0106763143759344,0.00606402886658083,0.00706645594617379,0.0459906012514484,0.0659197275542131,0.068141451142203,"4987","Y_79",,1,
112,2017,2017.912329,"Y","15-49","Other","MW",0.5927,0.1188,0.7115,,,"N",,"N","","N","","+","+","N","","Y",,,,,,,"7498","Y_1814",,1,
112,2019.161644,2019.493151,"Y","15-49","MICS","MW",0.459054713724453,0.0648708448144538,0.523925558538907,,0.175,"N",,"N","","N","","None","None","N","","Y",0.0107745706492661,0.00542154385792551,,0.0445827205204322,0.0918407136067299,,"7576","Y_1845",,0,
116,1995,1995,"Y","15-49","National survey","MW",0.069,0.057,0.126,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"2852","Y_1080",,1,
116,1998.328767,1998.578082,"Y","15-49","National survey","MW",0.161,0.057,0.218,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"172","Y_710",,1,
116,2000.084699,2000.579235,"Y","15-49","DHS","MW",0.1875651116,0.05049534161,0.2380604533,,0.3304765558,"N",,"N","","N","","None","None","N","","N",0.006664521,0.00395982,0.007272621,0.044977551,0.084738886,0.029626297,"1825","Y_815",,0,
116,2005.665753,2006.243836,"Y","15-49","DHS","MW",0.2715926691,0.1284226334,0.4000153025,,0.2527882439,"N",,"N","","N","","None","None","N","","N",0.007187389,0.005386727,0.005925755,0.03788998,0.050195622,0.031268124,"1812","Y_805",,0,
116,2010.49589,2011.082192,"Y","15-49","DHS","MW",0.3487330492,0.1566620188,0.5053950681,,0.1694928745,"N",,"N","","N","","None","None","N","","N",0.007360771,0.00599598,0.005111445,0.032875439,0.046260013,0.036938882,"4951","Y_1312",,0,
116,2014.413699,2014.99726,"Y","15-49","DHS","MW",0.3881346052,0.1750277591,0.5631623643,,0.1246044566,"N",,"N","","N","","None","None","N","","N",0.00700552,0.005645566,0.004633131,0.03115738,0.041344215,0.043372275,"5566","Y_1555",,0,
116,2021.704,2022.123288,"Y","15-49","DHS","MW",0.446976378712334,0.172487136646873,0.619463515359207,,0.115188493290327,"N",,"N","","N","","None","None","N","","N",0.00694400181700756,0.0055398367527812,0.00401646106309149,0.0303207131913628,0.0419539543207185,0.0281885426414953,"","",,0,
120,1978,1978,"Y","15-49","Other","MW",0.006,0.018,0.024,,,"N",,"N","","N","","-","None","N","","N",,,,,,,"776","Y_1920",,1,
120,1991.246575,1991.745205,"Y","15-49","DHS","MW",0.043,0.118,0.161,,0.2234995675,"N",,"N","","N","","None","None","N","","N",0.004665233,0.009427907,0.010192651,0.11986843,0.093861424,0.067718447,"1798","Y_791",,0,
120,1998.084932,1998.493151,"Y","15-49","DHS","MW",0.071,0.123,0.193,,0.2071102354,"N",,"N","","N","","None","None","N","","N",0.006219497,0.009427012,0.008884212,0.102547616,0.093288739,0.061519072,"1674","Y_666",,0,
120,2000.497268,2000.653005,"Y","15-49","MICS","MW",0.063,0.00699999999999999,0.07,,,"N",,"N","","N","","None","None","N","","N",0,0,0,,,,"1914","Y_883",,1,
120,2004.084699,2004.663934,"Y","15-49","DHS","MW",0.125,0.129,0.254,,0.2051284283,"N",,"N","","N","","None","None","N","","N",0.005285041,0.004926559,0.005712904,0.04931122,0.046634246,0.035750666,"1786","Y_778",,0,
120,2006.331507,2006.465753,"Y","15-49","MICS","MW",0.12,0.14,0.26,,,"N",,"N","","N","","None","None","N","","Y",0.00588558,0.007844581,0,0.050067015,0.062045756,,"2312","Y_949",,1,
120,2011,2011.663014,"Y","15-49","DHS","MW",0.141,0.089,0.231,,0.2349206562,"N",,"N","","N","","None","None","N","","N",0.00526247,0.004354572,0.005676064,0.045393486,0.056784788,0.034882144,"4686","Y_1278",,0,
120,2014,2014,"Y","15-49","MICS","MW",0.16131716,0.182106797,0.343423957,,0.179739089,"N",,"N",,"N",,"None","None","N",,"Y",0.006757693,0.00812268,,0.052777964,0.057335289,,,,,1,
120,2018.413699,2018.99726,"Y","15-49","DHS","MW",0.154229523880204,0.0390224444788783,0.193251968359083,,0.230405343148464,"N",,"N","","N","","None","None","N","","N",0.00650480354989223,0.00358229165998383,0.00614181954981255,0.0512642283713342,0.0980853810561993,0.0268496755640991,"7684","Y_1892",,0,
124,1984,1984,"Y","15-49","National survey","MW",0.706146,0.025585,0.731,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"2740","Y_989",,1,
124,1995,1995.99726,"Y","15-49","Other","MW",0.73289476,0.01424931,0.74714407,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"2854","Y_1081",,0,
124,1998,1998,"Y","15-49","Other","MW",,,0.8,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"4962","Y_1322",,1,
124,2002,2002,"Y","15-49","Other","SA",,,0.74,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"2920","Y_1132",,1,
124,2006,2006,"Y","15-49","Other","SA",,,0.85,,,"N",,"N","","N","","None","+","N","","N",,,,,,,"5982","Y_1656",,1,
132,1988,1989,"Y","15-49","National survey","MW",0.19,0.048,0.238,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2779","Y_1015",,1,
132,1998.161644,1998.663014,"Y","15-49","DHS","MW",0.46,0.069,0.529,,0.142,"N",,"N","","N","","None","None","N","","N",,,,,,,"155","Y_653",,0,
132,2005.49589,2005.99726,"Y","15-49","DHS","MW",0.571,0.043,0.613,,0.167,"N",,"N","","N","","None","None","N","","N",,,,,,,"2942","Y_1149",,0,
132,2018.084932,2018.410959,"Y","15-49","National survey","MW",0.546,0.011,0.558,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"9011","Y_1976",,1,
140,1994.665753,1995.243836,"Y","15-49","DHS","MW",0.032,0.115,0.148,,0.1907044583,"N",,"N","","N","","None","None","N","","N",0.003515686,0.006021894,0.008246481,0.112719186,0.059208768,0.056384063,"1732","Y_722",,0,
140,2000.248634,2000.663934,"Y","15-49","MICS","MW",0.069,0.163,0.231,,,"N",,"N","","N","","None","None","N","","N",0.00428326,0.005927912,0,0.043412555,0.044536774,,"1934","Y_902",,1,
140,2006.49589,2006.852055,"Y","15-49","MICS","MW",0.086,0.079,0.164,,,"N",,"N","","N","","None","None","N","","Y",0.005400289,0.006011835,0,0.059402157,0.075701079,,"54","Y_1497",,1,
140,2010.471233,2011.016438,"Y","15-49","MICS","MW",0.093,0.031,0.124,,0.27,"N",,"N","","N","","None","None","N","","Y",0.006429674,0.00343182,0.007304536,0.064462631,0.093542867,0.03432497,"4991","Y_1348",,1,
140,2018.934247,2019.457534,"Y","15-49","MICS","MW",0.115,0.035,0.149,,0.376,"N",,"N","","N","","None","None","N","","Y",,,,,,,"7500","Y_1817",,1,
144,1975,1975,"Y","15-49","Other","MW",0.202,0.142,0.344,,,"N",,"Y","Excluding the Northern and Eastern Province.","N","","None","None","N","","N",,,,,,,"174","Y_730",,1,
144,1977,1977,"Y","15-49","National survey","MW",0.269,0.217,0.486,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"5173","Y_1453",,1,
144,1981,1982,"Y","15-49","National survey","MW",0.337,0.14,0.477,,,"N",,"Y","Excluding the Northern and Eastern Province.","N","","None","None","N","","N",,,,,,,"5174","Y_1454",,1,
144,1982,1982,"Y","15-49","Other","MW",0.319,0.26,0.578,,,"N",,"Y","Excluding the Northern and Eastern Province.","N","","None","None","N","","N",,,,,,,"2732","Y_985",,1,
144,1987,1987.243836,"Y","15-49","DHS","MW",0.4061031945,0.2108789872,0.6169821817,,0.123,"N",,"Y","Excluding the Northern and Eastern Province.","N","","None","None","N","","N",,,,,,,"1718","Y_709",,1,
144,1993,1993,"Y","15-49","National survey","MW",0.436,0.225,0.661,,,"N",,"Y","Excluding the Northern and Eastern Province.","N","","None","None","N","","N",,,,,,,"2833","Y_1062",,1,
144,2000.330601,2000.663934,"Y","15-49","National survey","MW",0.495,0.205,0.7,,0.182,"N",,"N","","N","","None","None","N","","N",,,,,,,"2902","Y_1122",,1,
144,2006.665753,2007.830137,"Y","15-49","DHS","MW",0.525,0.159,0.684,,0.073,"N",,"Y","Excluding the Northern Province.","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"4553","Y_1267",,1,
144,2016.36612,2016.871585,"Y","15-49","DHS","MW",0.536,0.11,0.646,,0.075,"N",,"N","","N","","None","None","N","","N",,,,,,,"6094","Y_1692",,0,
148,1996.915301,1997.578082,"Y","15-49","DHS","MW",0.012,0.03,0.041,,0.1742601905,"N",,"N","","N","","None","None","N","","N",0.001329955,0.003313387,0.006671873,0.115726014,0.114747299,0.048040527,"1675","Y_667",,0,
148,2000.374317,2000.704918,"Y","15-49","MICS","MW",0.02,0.015,0.036,,,"N",,"N","","N","","None","None","N","","Y",0.006759628,0.00342267,0,0.115421557,0.223209805,,"1896","Y_870",,1,
148,2004.557377,2004.939891,"Y","15-49","DHS","MW",0.016,0.011,0.028,,0.205822456,"N",,"N","","N","","None","None","N","","N",0.002683534,0.002273998,0.009207205,0.167082762,0.202649506,0.057897872,"1762","Y_754",,0,
148,2010.115068,2010.410959,"Y","15-49","MICS","MW",0.016,0.003,0.019,,0.283,"N",,"N","","N","","None","None","N","","Y",0.003858408,0.000808,0.009523538,0.092278807,0.182517993,0.040242663,"4992","Y_1349",,1,
148,2014.747945,2015.326027,"Y","15-49","DHS","MW",0.04,0.006,0.047,,0.2293366266,"N",,"N","","N","","None","None","N","","N",0.00362204,0.000991,0.005894599,0.07598672,0.163413709,0.033021842,"5564","Y_1553",,0,
148,2019.356164,2019.947945,"Y","15-49","MICS","MW",0.0499394998440972,0.0317336766343394,0.0816731764784366,,0.302,"N",,"N",,"N",,"None","None","N",,"N",0.00288218350282972,0.00369731154323219,,0.0609999552986369,0.120589280380177,,,,,1,
152,2001,2001,"Y","15-49","National survey","AL",0.5820575433,0.02349257589,0.6065501192,,,"N",,"N","","N","","?","None","N","","Y",,,,,,,"2911","Y_1127",,1,
152,2006,2006,"Y","15-49","National survey","BS",0.642,,0.642,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"3061","Y_1160",,1,
152,2015.832877,2016.081967,"Y","15-49","National survey","MW",0.6984474857,0.06418776004,0.7626352458,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"7494","Y_1811",,0,
156,1970,1970,"Y","15-49","National survey","MW",0.1347,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_925",,0,
156,1971,1971,"Y","15-49","National survey","MW",0.1726,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_926",,0,
156,1972,1972,"Y","15-49","National survey","MW",0.22492249,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_927",,0,
156,1973,1973,"Y","15-49","National survey","MW",0.2843,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_928",,0,
156,1974,1974,"Y","15-49","National survey","MW",0.3442,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_929",,0,
156,1975,1975,"Y","15-49","National survey","MW",0.4062,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_930",,0,
156,1976,1976,"Y","15-49","National survey","MW",0.45214521,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_931",,0,
156,1977,1977,"Y","15-49","National survey","MW",0.4841,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_932",,0,
156,1978,1978,"Y","15-49","National survey","MW",0.5023,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_933",,0,
156,1979,1979,"Y","15-49","National survey","MW",0.53665366,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_934",,0,
156,1980,1980,"Y","15-49","National survey","MW",0.54564543,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_935",,0,
156,1981,1981,"Y","15-49","National survey","MW",0.5471,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_936",,0,
156,1982,1982,"Y","15-49","National survey","MW",0.5819,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_937",,0,
156,1982.493151,1982,"Y","15-49","National survey","EM",0.667,0.028,0.695,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"717","Y_1757",,1,
156,1983,1983,"Y","15-49","National survey","MW",0.6422,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_938",,0,
156,1984,1984,"Y","15-49","National survey","MW",0.6632,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_939",,0,
156,1985,1985,"Y","15-49","National survey","MW",0.6615,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_940",,0,
156,1986,1986,"Y","15-49","National survey","MW",0.6573,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_941",,0,
156,1987,1987,"Y","15-49","National survey","MW",0.69343065,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_942",,0,
156,1988,1988,"Y","15-49","National survey","MW",0.7324,,,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2068","Y_943",,0,
156,1988.497268,1988.535519,"Y","15-49","National survey","EM",0.699,0.012,0.711,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"140","Y_640",,1,
156,1992.666667,1992.830601,"Y","15-49","National survey","EM",0.837,0.009,0.846,,0.033,"N",,"N","","N","","None","None","N","","N",,,,,,,"750","Y_1816",,1,
156,1997.49589,1997.49589,"Y","15-49","National survey","MW",0.833,0.005,0.838,,0.027,"N",,"N","","N","","None","None","N","","N",,,,,,,"2871","Y_1094",,0,
156,2001,2001,"Y","15-49","National survey","MW",0.862,0.007,0.869,,0.023,"N",,"N","","N","","None","None","N","","N",,,,,,,"2912","Y_1128",,0,
156,2006,2006,"Y","15-49","National survey","MW",0.84,0.006,0.846,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"4963","Y_1323",,0,
156,2015,2015,"Y","15-49","National survey","EM",0.8540693,0.0134649,0.8675342,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"9012","Y_1977",,1,
156,2017,2017,"Y","15-49","National survey","MW",0.805,0.04,0.845,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"7509","Y_1824",,0,
158,1965,1965,"Y","15-49","National survey","MW",0.216,0.02,0.236,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"7728","Y_1907",,1,
158,1967,1967,"Y","15-49","National survey","MW",0.293,0.042,0.335,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"7729","Y_1908",,1,
158,1970,1970,"Y","15-49","National survey","MW",0.29,0.084,0.374,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"7730","Y_1909",,1,
158,1973,1973,"Y","15-49","National survey","MW",0.475,0.072,0.547,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"7731","Y_1910",,1,
158,1979,1979,"Y","15-49","National survey","MW",0.61,0.079,0.689,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"7732","Y_1911",,1,
158,1986,1986.161644,"Y","15-49","National survey","MW",0.672,0.075,0.747,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"7727","Y_1906",,1,
158,1998,1998,"Y","15-49","National survey","MW",0.777,0.079,0.856,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"7739","Y_1917",,1,
158,2004,2004,"Y","15-49","National survey","MW",,,0.749,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"7740","Y_1918",,1,
158,2008,2008,"Y","15-49","National survey","MW",,,0.7969,,,"N",,"N","","Y","","+","None","N","","Y",,,,,,,"9094","Y_1999",,1,
158,2012,2012,"Y","15-49","National survey","MW",,,0.797,,,"N",,"N","","Y","","+","None","N","","Y",,,,,,,"9093","Y_1998",,1,
158,2016,2016,"Y","15-49","National survey","MW",,,0.7519,,,"N",,"N","","Y","","+","None","N","","Y",,,,,,,"9092","Y_1997",,1,
170,1969.038356,1969.671233,"Y","15-49","National survey","MW",0.089,0.115,0.205,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"678","Y_1728",,1,
170,1976.355191,1976.606557,"Y","15-49","Other","MW",0.304,0.12,0.425,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"186","Y_849",,1,
170,1978.808219,1978.958904,"Y","15-49","Other","AL",0.217,0.049,0.266,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"674","Y_1724",,1,
170,1980,1980,"Y","15-49","National survey","MW",0.41,0.076,0.485,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"4","Y_1238",,1,
170,1986.665753,1986.99726,"Y","15-49","DHS","MW",0.5244390936,0.1233681068,0.6478072005,,0.135,"N",,"N","","N","","None","None","N","","N",,,,,,,"1712","Y_704",,1,
170,1990.328767,1990.663014,"Y","15-49","DHS","MW",0.5461284652,0.1147498943,0.6608783595,,0.1372899993,"N",,"N","","N","","None","None","N","","N",0.010661313,0.007022368,0.007117742,0.05000368,0.077775504,0.070463531,"1860","Y_850",,0,
170,1995.161644,1995.493151,"Y","15-49","DHS","MW",0.5931989839,0.1287627411,0.7219617249,,0.113786868,"N",,"N","","N","","None","None","N","","N",0.006401407,0.00416515,0.003697095,0.033921273,0.046610147,0.05142266,"1862","Y_852",,0,
170,2000.084699,2000.494536,"Y","15-49","DHS","MW",0.6399894508,0.1293644761,0.7693539269,,0.1003976221,"N",,"N","","N","","None","None","N","","N",0.007046271,0.004980224,0.00408932,0.035587724,0.050880191,0.058687445,"1861","Y_851",,0,
170,2004.748634,2005.493151,"Y","15-49","DHS","MW",0.6805935872,0.1003996607,0.7809932479,,0.08688252563,"N",,"N","","N","","None","None","N","","N",0.003980089,0.002504525,0.002434958,0.023873277,0.035488214,0.042102427,"1859","Y_848",,0,
170,2009.832877,2010.912329,"Y","15-49","DHS","MW",0.7287620163,0.06110778274,0.7898697991,,0.0813675656,"N",,"N","","N","","None","None","N","","N",0.003497093,0.001875444,0.002113827,0.019672492,0.03620551,0.034289419,"4945","Y_1307",,0,
170,2015.084932,2016.245902,"Y","15-49","DHS","MW",0.759004533,0.05014612831,0.8091506613,,0.07037435778,"N",,"N","","N","","None","None","N","","N",0.00507234,0.002477851,0.002297565,0.037109533,0.068914673,0.062827552,"5788","Y_1627",,0,
174,1996.163934,1996.412568,"Y","15-49","DHS","MW",0.1138310894,0.09608323133,0.2099143207,,0.3555691554,"N",,"N","","N","","None","None","N","","N",0.009130342,0.007972381,0.015161406,0.091864515,0.093259378,0.07314655,"1707","Y_699",,0,
